face_id,candidate_path,candidate_id,input_ssim,input_psnr,input_mse,input_l2,model,prompt,seed,steps,guidance_scale,output_ssim,output_psnr,output_mse,output_l2,original_path,perturbed_path,clean_edit_path,perturbed_edit_path,strip_path
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a white scarf,1234,10,1.0,0.7649992108345032,15.435729921371575,0.028604015707969666,0.16912721752565335,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_scarf/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_scarf/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a white scarf,1234,10,1.0,0.7220483422279358,15.206250910212056,0.030156081542372704,0.17365506483363133,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_scarf/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_scarf/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a bright red jacket,1234,10,1.0,0.8261923789978027,20.88188531782764,0.008162279613316059,0.09034533531575417,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_bright_red_jacket/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_bright_red_jacket/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a bright red jacket,1234,10,1.0,0.7923498749732971,20.14093717695289,0.009680689312517643,0.09839049401500961,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_bright_red_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_bright_red_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a royal blue jacket,1234,10,1.0,0.8558034896850586,23.975611665722973,0.004003490786999464,0.06327314427938178,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_royal_blue_jacket/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_royal_blue_jacket/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a royal blue jacket,1234,10,1.0,0.8185054659843445,23.108800594840236,0.0048878733068704605,0.06991332710485505,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_royal_blue_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_royal_blue_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a white jacket,1234,10,1.0,0.8579439520835876,19.650577906370234,0.010837826877832413,0.10410488402487375,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_jacket/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_jacket/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a white jacket,1234,10,1.0,0.8232743740081787,18.82602099362814,0.013103819452226162,0.11447191556109368,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_white_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a yellow rain jacket,1234,10,1.0,0.7704116702079773,17.856510667934177,0.016381321474909782,0.12798953658369805,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_yellow_rain_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_yellow_rain_jacket/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_yellow_rain_jacket/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a yellow rain jacket,1234,10,1.0,0.7456369996070862,18.404241499592146,0.014440287835896015,0.12016774873440883,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_yellow_rain_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_yellow_rain_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_yellow_rain_jacket/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a grey hoodie,1234,10,1.0,0.7667449116706848,17.012016480888747,0.019897492602467537,0.14105847228177235,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_grey_hoodie/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_grey_hoodie/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_grey_hoodie/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a grey hoodie,1234,10,1.0,0.7363001704216003,17.232937533764925,0.018910640850663185,0.13751596580275027,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_grey_hoodie/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_grey_hoodie/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_grey_hoodie/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a blue baseball cap,1234,10,1.0,0.6334055066108704,16.862292260638906,0.020595425739884377,0.14351106486917437,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_blue_baseball_cap/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_blue_baseball_cap/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_blue_baseball_cap/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a blue baseball cap,1234,10,1.0,0.594616711139679,16.427350215058148,0.022764859721064568,0.15088028274451426,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_blue_baseball_cap/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_blue_baseball_cap/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_blue_baseball_cap/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a black fedora,1234,10,1.0,0.6505347490310669,16.99517564183048,0.01997479982674122,0.14133223208716836,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_black_fedora/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_black_fedora/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_black_fedora/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a black fedora,1234,10,1.0,0.6126002669334412,16.84789581288594,0.020663810893893242,0.14374912484566033,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_black_fedora/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_black_fedora/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_black_fedora/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a flower crown,1234,10,1.0,0.5522404313087463,12.84093855113787,0.05198836326599121,0.22800956836499475,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_flower_crown/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_flower_crown/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_flower_crown/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a flower crown,1234,10,1.0,0.5234211087226868,12.711940808791573,0.05355572700500488,0.23142110319719092,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_flower_crown/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_flower_crown/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_1/add_a_flower_crown/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
