face_id,candidate_path,candidate_id,input_ssim,input_psnr,input_mse,input_l2,model,prompt,seed,steps,guidance_scale,output_ssim,output_psnr,output_mse,output_l2,original_path,perturbed_path,clean_edit_path,perturbed_edit_path,strip_path
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a large red clown nose,7777,10,1.0,0.8207153677940369,20.345639649869277,0.00923498161137104,0.09609881170634234,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_large_red_clown_nose/seed_7777/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_large_red_clown_nose/seed_7777/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_large_red_clown_nose/seed_7777/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a thick black moustache,1234,10,1.0,0.8248143196105957,26.86066107850612,0.0020603162702172995,0.04539070687065029,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_1234/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_1234/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a thick black moustache,1234,10,1.0,0.7879087924957275,25.76153804093653,0.0026536656077951193,0.05151374193159646,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_1234/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_1234/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a thick black moustache,24001,10,1.0,0.9029322266578674,28.153186124620746,0.001529964618384838,0.03911476215426649,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_24001/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_24001/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a thick black moustache,24001,10,1.0,0.8866827487945557,26.914678580112678,0.002034848788753152,0.04510929825161495,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_24001/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_24001/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a thick black moustache,7777,10,1.0,0.8908560276031494,25.097164950637534,0.0030923134181648493,0.05560857324338442,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_7777/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_7777/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_7777/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a thick black moustache,7777,10,1.0,0.8695340156555176,24.6961451681673,0.0033914505038410425,0.05823616147928229,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_7777/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_7777/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_thick_black_moustache/seed_7777/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a long white beard,1234,10,1.0,0.4364223778247833,13.378064681876356,0.04594026878476143,0.2143368115484632,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_1234/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_1234/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a long white beard,1234,10,1.0,0.41562458872795105,13.218607231408415,0.04765838012099266,0.21830799371757476,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_1234/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_1234/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a long white beard,24001,10,1.0,0.572342574596405,17.903884118927696,0.01620360277593136,0.12729337286729173,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_24001/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_24001/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a long white beard,24001,10,1.0,0.5574466586112976,17.864461471938164,0.016351358965039253,0.1278724323888431,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_24001/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_24001/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_24001/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a long white beard,7777,10,1.0,0.3867887258529663,13.846441231328704,0.0412435345351696,0.20308504261803625,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_7777/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_7777/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_7777/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a long white beard,7777,10,1.0,0.42722904682159424,14.5247444503315,0.03527975454926491,0.18782905672250208,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_7777/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_7777/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_long_white_beard/seed_7777/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,output_save_image_1_results_all_10_vae_latent_out_png,0.9478314518928528,34.36732709723198,0.00036581986933015287,0.019126418099846946,black-forest-labs/FLUX.2-klein-4B,Add a bright red beanie,1234,10,1.0,0.6385414004325867,18.624319394619647,0.013726760633289814,0.11716125909740734,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/all_10/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_bright_red_beanie/seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_bright_red_beanie/seed_1234/output_save_image_1_results_all_10_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_bright_red_beanie/seed_1234/output_save_image_1_results_all_10_vae_latent_out_png/comparison_strip.jpg
image_1,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,output_save_image_1_results_bspline_25_vae_latent_out_png,0.9142565727233887,29.64483413845938,0.0010852169943973422,0.0329426318681028,black-forest-labs/FLUX.2-klein-4B,Add a bright red beanie,1234,10,1.0,0.6139321327209473,18.156417331203684,0.015288267284631729,0.12364573298190168,/home/interns/Desktop/amit_code/new_images/original.jpg,/home/interns/Desktop/amit_code/output_save/image_1/results/bspline_25/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_bright_red_beanie/seed_1234/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_bright_red_beanie/seed_1234/output_save_image_1_results_bspline_25_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_refinement_sweep/image_1/add_a_bright_red_beanie/seed_1234/output_save_image_1_results_bspline_25_vae_latent_out_png/comparison_strip.jpg
